drugbank_id	bindingdb_id
DB11906	50060775
DB11906	50060786
DB11906	50060802
DB11906	50060807
DB11906	50102456
DB11906	50209585
DB11907	149404
DB11909	50055366
DB11910	50262939
DB11911	50015640
DB11913	50150699
DB11919	5491
DB11920	24193
DB11920	24194
DB11920	24195
DB11924	50244355
DB11924	50443385
DB11925	50429701
DB11929	103836
DB11932	50401351
DB11933	50369413
DB11934	50384820
DB11937	50233945
DB11937	81975
DB11938	235785
DB11939	109277
DB11940	50198892
DB11946	50357102
DB11947	50308028
DB11948	81348
DB11949	50413888
DB11949	50413889
DB11949	50413890
DB11949	50413891
DB11950	50391562
DB11950	50391565
DB11950	50391572
DB11951	50093793
DB11952	50193013
DB11953	50397838
DB11956	50329819
DB11957	50019754
DB11958	50184807
DB11958	50184808
DB11960	97191
DB11963	112499
DB11968	155921
DB11968	155922
DB11968	155923
DB11969	50170284
DB11973	209863
DB11973	351283
DB11974	50380313
DB11975	50196420
DB11977	50100615
DB11978	50385635
DB11979	50274930
DB11982	50025226
DB11984	50317098
DB11986	158154
DB11989	50089916
DB11991	50398607
DB11992	107099
DB11992	50003020
DB11993	50293564
DB11994	32018
DB11998	50206491
DB11998	50366680
DB12000	50103503
DB12001	50110183
DB12009	50153982
DB12010	50400034
DB12010	50431381
DB12011	50233520
DB12012	50335377
DB12015	50436459
DB12016	50316768
DB12016	50316769
DB12017	50017896
DB12021	50139171
DB12022	50293496
DB12025	50241049
DB12025	85130
DB12028	50016787
DB12028	50207303
DB12029	153327
DB12029	50163308
DB12029	50327036
DB12032	50305886
DB12032	50305887
DB12036	170514
DB12037	50379653
DB12039	23416
DB12039	23417
DB12039	50135167
DB12039	50236527
DB12039	60836
DB12044	50168081
DB12044	50360601
DB12044	50393789
DB12047	50439621
DB12048	50023342
DB12048	50023343
DB12052	50027363
DB12054	50000737
DB12054	50029352
DB12054	50051396
DB12054	50197954
DB12054	50329850
DB12059	50051408
DB12062	50402023
DB12063	50385168
DB12063	50385169
DB12064	28031
DB12066	50358193
DB12066	50358201
DB12066	50358202
DB12071	50076216
DB12072	4811
DB12073	50011477
DB12082	50016980
DB12084	50364559
DB12085	50441356
DB12092	50773
DB12093	50170666
DB12093	50424077
DB12096	50034371
DB12098	24182
DB12098	50032963
DB12098	50032964
DB12099	50226604
DB12099	50226605
DB12099	50226610
DB12101	65497
DB12101	77001
DB12101	77015
DB12107	50089084
DB12108	50434806
DB12110	50001915
DB12111	50017452
DB12112	50442911
DB12113	50344738
DB12113	50352039
DB12115	50419505
DB12116	50070942
DB12116	50093882
DB12116	50135163
DB12116	50135168
DB12116	50236531
DB12121	50015448
DB12125	50170601
DB12126	50049949
DB12128	50359248
DB12128	50359256
DB12129	50166940
DB12130	50018830
DB12131	50059033
DB12131	86220
DB12134	50050549
DB12135	50398333
DB12137	50415001
DB12138	50361467
DB12139	172715
DB12139	50339127
DB12141	144315
DB12145	50393243
DB12146	50060917
DB12148	50423776
DB12149	50063129
DB12151	275773
DB12154	246868
DB12156	50031231
DB12156	50144950
DB12158	104692
DB12158	50203741
DB12160	50406934
DB12161	50017701
DB12161	50048891
DB12161	50342818
DB12163	50093789
DB12168	50304300
DB12174	50307768
DB12177	81780
DB12178	483
DB12178	484
DB12179	50240914
DB12180	50358204
DB12180	50358208
DB12181	50092197
DB12183	50437353
DB12184	50005132
DB12188	50029369
DB12191	50376902
DB12193	50005920
DB12193	50061118
DB12198	140010
DB12199	50228894
DB12200	50146168
DB12201	50401003
DB12203	50011294
DB12204	50075624
DB12206	50354475
DB12210	50418456
DB12211	50201984
DB12214	50315426
DB12216	50067880
DB12218	256834
DB12218	256836
DB12222	50036130
DB12224	50357221
DB12225	50448498
DB12225	50448501
DB12228	50224431
DB12229	50044616
DB12230	50088386
DB12234	16178
DB12234	50092365
DB12235	158505
DB12236	50349249
DB12237	50086467
DB12237	50086470
DB12238	50176771
DB12239	19855
DB12241	50337926
DB12241	50337929
DB12242	50389803
DB12243	50200541
DB12244	50045045
DB12244	50174183
DB12245	58491
DB12247	50065454
DB12248	50421717
DB12253	50090462
DB12254	50101086
DB12255	107704
DB12260	50149684
DB12263	28922
DB12263	28927
DB12264	1437
DB12267	50185140
DB12268	50309470
DB12268	50309471
DB12270	50418610
DB12271	21489
DB12272	50363928
DB12273	50004823
DB12273	50010711
DB12273	50010712
DB12273	50010715
DB12273	50017815
DB12275	112001
DB12275	50015377
DB12285	47353
DB12287	50119648
DB12289	50358252
DB12290	50129558
DB12291	19422
DB12293	50237616
DB12295	50148598
DB12299	50089371
DB12299	50138125
DB12302	31340
DB12305	50028066
DB12305	50367182
DB12306	50318665
DB12306	50318666
DB12307	50399540
DB12308	50045050
DB12308	50055912
DB12308	50093444
DB12308	50191342
DB12308	50388495
DB12309	50329178
DB12310	50235450
DB12312	50105787
DB12313	50239997
DB12316	50064250
DB12316	50064251
DB12316	50064253
DB12316	50445062
DB12318	50333373
DB12319	50158460
DB12321	50047274
DB12321	50212318
DB12325	50437206
DB12327	50159165
DB12327	50159169
DB12327	50166728
DB12327	50169777
DB12327	50189145
DB12327	50266337
DB12327	86548
DB12327	98547
DB12328	50090505
DB12332	50446130
DB12340	50270877
DB12341	50358171
DB12341	50358172
DB12345	50013909
DB12347	231620
DB12348	50165743
DB12353	22109
DB12353	50247158
DB12354	50293282
DB12355	50056102
DB12357	50383714
DB12359	20800
DB12360	50401002
DB12361	50097342
DB12364	50249298
DB12365	86494
DB12368	50398264
DB12369	33971
DB12371	50428142
DB12376	50439674
DB12377	1858
DB12377	50447651
DB12377	98857
DB12379	50349806
DB12379	7392
DB12380	50388975
DB12381	50172078
DB12382	50304782
DB12383	96305
DB12385	50008922
DB12390	50213714
DB12390	50213716
DB12390	50213720
DB12393	50099458
DB12395	35226
DB12395	50124566
DB12395	50370475
DB12397	50365230
DB12402	50334438
DB12405	50089379
DB12405	50369528
DB12408	50355622
DB12411	50172079
DB12411	50382441
DB12415	50128564
DB12415	50435990
DB12416	50382334
DB12417	50359366
DB12418	29278
DB12422	50073654
DB12424	50356282
DB12425	18860
DB12425	50007
DB12425	50178971
DB12426	50322423
DB12427	50442585
DB12427	50442588
DB12427	50442589
DB12427	50442590
DB12429	50132260
DB12430	50019649
DB12433	50384612
DB12436	50408664
DB12436	50419354
DB12438	50330328
DB12442	50005781
DB12443	50095935
DB12443	50364043
DB12443	50421890
DB12446	50308507
DB12449	50238660
DB12450	50032154
DB12451	50136473
DB12451	50323721
DB12457	50400098
DB12458	23183
DB12458	50052792
DB12462	50235385
DB12462	50235386
DB12463	28944
DB12465	21395
DB12468	50095311
DB12470	50421604
DB12476	50425233
DB12478	85092
DB12480	23208
DB12480	50107841
DB12480	50107842
DB12483	50204093
DB12484	50007025
DB12484	50421666
DB12486	77088
DB12491	50386790
DB12491	50400237
DB12494	50364776
DB12495	50350870
DB12500	50332294
DB12501	50195291
DB12504	276743
DB12504	98634
DB12508	36359
DB12511	50309072
DB12512	50417501
DB12512	50417502
DB12512	50417503
DB12514	50265377
DB12515	50008936
DB12515	50045367
DB12517	50315692
DB12517	50315718
DB12518	50005118
DB12518	50005121
DB12518	50010637
DB12519	50017225
DB12521	50353587
DB12523	22877
DB12524	50296978
DB12526	50084437
DB12527	50224483
DB12527	50224487
DB12529	26989
DB12529	50147619
DB12532	50017672
DB12539	50418081
DB12540	50166903
DB12540	50166905
DB12541	119713
DB12541	119726
DB12541	119728
DB12541	50433561
DB12543	50165049
DB12543	50278265
DB12547	50012647
DB12548	50175523
DB12551	50019848
DB12555	50324541
DB12556	109209
DB12556	209862
DB12556	50175305
DB12558	26105
DB12558	50432681
DB12561	50133870
DB12562	50434990
DB12563	50202412
DB12565	24622
DB12566	50021655
DB12567	50292978
DB12567	50292982
DB12569	50199269
DB12569	50199293
DB12570	50092783
DB12572	29490
DB12572	29491
DB12575	50081588
DB12577	50064259
DB12579	50003063
DB12582	50148573
DB12588	294911
DB12588	50335201
DB12590	86522
DB12591	50122318
DB12594	50075473
DB12598	50063698
DB12608	323415
DB12608	323419
DB12608	323450
DB12610	34233
DB12614	50169045
DB12617	68669
DB12622	50377927
DB12623	50016953
DB12625	50344779
DB12628	50026220
DB12629	50431457
DB12632	50400695
DB12635	50149272
DB12637	50366558
DB12638	50180302
DB12643	50299343
DB12645	50105329
DB12649	29094
DB12649	50138913
DB12649	50230411
DB12649	50230537
DB12650	15579
DB12650	39862
DB12655	50293788
DB12657	50397991
DB12658	50052244
DB12661	50237617
DB12662	50157056
DB12665	153265
DB12666	50266889
DB12668	50019056
DB12668	50189255
DB12670	50003019
DB12671	148430
DB12672	50272527
DB12675	50398598
DB12676	18754
DB12680	50318633
DB12681	50034278
DB12686	50378657
DB12687	50440284
DB12691	50316212
DB12693	50001775
DB12694	50329179
DB12695	50240850
DB12696	50327009
DB12697	83109
DB12702	50391065
DB12702	50391069
DB12703	50145416
DB12704	83436
DB12708	85183
DB12709	50212744
DB12710	260166
DB12712	50413638
DB12713	50235017
DB12715	194510
DB12717	50330415
DB12719	28542
DB12721	50077217
DB12725	50436989
DB12729	209865
DB12730	50216333
DB12730	97326
DB12731	81395
DB12733	50431705
DB12742	50172081
DB12745	25013
DB12745	25014
DB12749	50180660
DB12749	60939
DB12750	50098937
DB12751	50159798
DB12751	50257204
DB12751	92495
DB12752	50169808
DB12754	26981
DB12756	209861
DB12758	50029777
DB12758	50029779
DB12758	50029781
DB12761	50388313
DB12764	50393642
DB12769	119131
DB12769	22590
DB12769	50003896
DB12769	50005518
DB12774	174422
DB12774	174724
DB12774	174725
DB12774	50348452
DB12777	50111543
DB12779	50242856
DB12783	49122
DB12791	50009296
DB12791	50219982
DB12796	50017203
DB12802	50035218
DB12803	50036835
DB12804	50037511
DB12806	50341447
DB12806	50418282
DB12817	139373
DB12817	139376
DB12819	28925
DB12825	50019649
DB12827	21973
DB12827	50207089
DB12827	50241727
DB12827	92687
DB12830	177926
DB12830	50101095
DB12830	50101112
DB12831	50104435
DB12833	50020115
DB12833	50057430
DB12833	50099385
DB12833	50368723
DB12834	50349330
DB12836	50107283
DB12837	50017340
DB12848	50396934
DB12850	50029450
DB12853	197997
DB12856	50357232
DB12858	50379086
DB12863	166439
DB12863	50084637
DB12863	50120433
DB12867	50183266
DB12867	81492
DB12869	50079387
DB12869	50089759
DB12869	50089760
DB12874	50300690
DB12875	50086717
DB12875	50086745
DB12877	76863
DB12882	50147363
DB12883	50035057
DB12885	198126
DB12885	21221
DB12887	172038
DB12889	50380914
DB12890	50010685
DB12890	50010686
DB12890	50049047
DB12890	50325820
DB12895	223993
DB12897	50240692
DB12900	50350021
DB12900	50350024
DB12903	50197683
DB12904	50315213
DB12910	50412798
DB12912	50046657
DB12914	50012905
DB12919	50080540
DB12920	244791
DB12920	297389
DB12920	297390
DB12920	50075098
DB12920	50443022
DB12921	97028
DB12923	82061
DB12929	50321467
DB12930	50170636
DB12931	50105838
DB12932	50044686
DB12933	50338038
DB12939	50089541
DB12941	309979
DB12942	50240023
DB12944	50249069
DB12945	50088433
DB12946	21173
DB12947	50132295
DB12949	50398588
DB12957	50311540
DB12960	50339033
DB12960	50339036
DB12961	50013889
DB12961	85689
DB12962	25115
DB12964	50103072
DB12966	50375639
DB12967	34068
DB12967	50044330
DB12967	50046201
DB12967	86163
DB12969	50275563
DB12971	50263192
DB12972	50045050
DB12972	50055912
DB12972	50093444
DB12972	50191342
DB12972	50388495
DB12973	50277511
DB12974	50193085
DB12975	53353
DB12978	50177716
DB12980	50435350
DB12980	81396
DB12985	50105327
DB12986	50059635
DB12988	50135780
DB12994	50265783
DB12996	50091549
DB12996	50241867
DB12996	50377909
DB12998	50343277
DB13001	50304470
DB13002	50161908
DB13004	50443085
DB13005	185674
DB13009	50116313
DB13014	50060874
DB13019	50331032
DB13020	175095
DB13020	50181008
DB13022	50189781
DB13024	50362592
DB13025	82073
DB13029	50274267
DB13032	50095759
DB13036	50161746
DB13044	23223
DB13044	46555
DB13048	36363
DB13051	50338197
DB13053	50215854
DB13055	50046187
DB13056	69900
DB13059	50240827
DB13060	50193809
DB13060	50193810
DB13060	50193811
DB13061	31093
DB13061	31832
DB13063	50194429
DB13063	50433441
DB13064	50027056
DB13064	50225288
DB13064	82264
DB13065	50012632
DB13066	50157605
DB13066	50176808
DB13068	50339126
DB13070	50171290
DB13072	50428123
DB13074	50125886
DB13083	50253810
DB13083	50377963
DB13089	23195
DB13089	50185128
DB13089	50233538
DB13093	50399537
DB13094	50324540
DB13104	50432894
DB13108	50236718
DB13109	50327419
DB13113	163243
DB13114	112778
DB13119	50045107
DB13122	97464
DB13123	50420903
DB13126	209870
DB13132	36349
DB13132	50088447
DB13136	50280156
DB13139	25769
DB13139	50240070
DB13139	50361247
DB13141	50113248
DB13141	50395322
DB13153	50382730
DB13155	237203
DB13156	22104
DB13156	239165
DB13156	50340079
DB13156	50366815
DB13164	50160871
DB13165	50087135
DB13166	50084629
DB13169	50080092
DB13174	32021
DB13175	50060855
DB13177	18352
DB13177	50361738
DB13179	50370258
DB13182	23420
DB13207	17657
DB13207	181132
DB13207	21959
DB13207	26431
DB13207	50002371
DB13207	50013055
DB13207	93012
DB13209	26988
DB13215	50300126
DB13215	50390979
DB13217	50309254
DB13218	16420
DB13218	16421
DB13218	92715
DB13220	18125
DB13220	31174
DB13225	50101814
DB13231	50159794
DB13231	50257205
DB13231	50420196
DB13233	76298
DB13238	36187
DB13242	81290
DB13243	50368057
DB13244	50408790
DB13245	43362
DB13250	26979
DB13250	50291713
DB13251	32764
DB13251	36022
DB13256	50040237
DB13257	26992
DB13264	50370584
DB13265	50225480
DB13268	50240028
DB13273	50019957
DB13273	86720
DB13275	50280162
DB13277	50209206
DB13280	50390990
DB13285	50368223
DB13290	26978
DB13292	50097224
DB13296	50368092
DB13297	50199612
DB13306	76302
DB13308	50012893
DB13310	50219398
DB13313	34696
DB13318	50014872
DB13322	26986
DB13322	26987
DB13322	50147627
DB13326	200233
DB13326	26979
DB13327	50103507
DB13336	50090983
DB13337	50240064
DB13340	67714
DB13343	50252093
DB13344	26979
DB13345	30706
DB13345	32638
DB13345	50390992
DB13346	50015144
DB13351	82378
DB13352	50060526
DB13354	66801
DB13358	50151856
DB13366	26979
DB13371	97007
DB13376	7814
DB13379	26986
DB13379	26987
DB13379	50147627
DB13381	50330325
DB13382	86724
DB13384	112783
DB13387	209868
DB13387	231681
DB13388	26988
DB13392	200234
DB13393	100251
DB13393	38871
DB13393	50216297
DB13394	94970
DB13399	50017519
DB13400	83470
DB13402	82197
DB13404	50330325
DB13411	82437
DB13414	235694
DB13415	50240031
DB13418	50218560
DB13421	50132292
DB13421	50375779
DB13424	50410508
DB13425	50436201
DB13431	50014888
DB13432	50397239
DB13437	50021058
DB13443	25753
DB13455	50007119
DB13455	50099827
DB13464	50350865
DB13465	97356
DB13466	50413520
DB13466	50419751
DB13466	79210
DB13470	50422690
DB13471	50274347
DB13471	50274401
DB13471	50325534
DB13471	86549
DB13478	50373116
DB13495	50240416
DB13496	81448
DB13499	50420258
DB13499	55008
DB13502	50062600
DB13509	22360
DB13509	50420241
DB13510	50170664
DB13511	50132693
DB13514	50286819
DB13515	50223633
DB13515	50223640
DB13515	82507
DB13517	50228199
DB13519	14674
DB13519	92964
DB13520	30704
DB13520	86523
DB13530	50239962
DB13536	76301
DB13547	10860
DB13548	50098554
DB13550	50330499
DB13551	50097100
DB13552	50047016
DB13554	81486
DB13569	26979
DB13573	50113248
DB13574	50101812
DB13576	23515
DB13580	50238667
DB13582	14672
DB13582	92494
DB13583	50238673
DB13587	50423551
DB13588	50347133
DB13588	50382170
DB13588	50382171
DB13588	50382172
DB13588	50382173
DB13591	179867
DB13591	82383
DB13592	82014
DB13596	50201927
DB13597	50227841
DB13602	18660
DB13606	50001019
DB13606	50001043
DB13606	50027791
DB13606	83453
DB13607	50210775
DB13608	50351209
DB13609	83797
DB13611	97156
DB13612	22360
DB13612	50420241
DB13616	29388
DB13618	43662
DB13626	18133
DB13628	50428380
DB13635	50146373
DB13636	50017674
DB13636	50113248
DB13639	50427212
DB13640	50188385
DB13644	50239994
DB13648	50025038
DB13648	50220052
DB13648	86423
DB13649	50225112
DB13653	50237589
DB13665	50019959
DB13666	26981
DB13668	50279987
DB13673	50368267
DB13679	35938
DB13682	50370591
DB13683	50225699
DB13689	50441892
DB13692	50019355
DB13692	82483
DB13692	82503
DB13698	26986
DB13698	26987
DB13698	50147627
DB13702	26981
DB13705	26979
DB13706	50206441
DB13707	50427212
DB13713	50267390
DB13715	50017691
DB13716	50371946
DB13718	50407154
DB13718	50407157
DB13718	94991
DB13720	74260
DB13723	50007906
DB13725	50151868
DB13726	50027795
DB13727	81805
DB13729	193418
DB13729	50031706
DB13729	50424712
DB13738	50237286
DB13745	26980
DB13748	181132
DB13748	21959
DB13750	50005579
DB13751	23194
DB13751	50185127
DB13756	83464
DB13757	50239977
DB13762	50070209
DB13762	50409892
DB13762	50409894
DB13765	26979
DB13766	23619
DB13767	50014315
DB13767	50378780
DB13769	26981
DB13774	50147575
DB13775	50280934
DB13776	50028585
DB13777	50421716
DB13780	28699
DB13781	25750
DB13783	50336272
DB13789	50074329
DB13789	50159793
DB13789	50427212
DB13791	50026066
DB13793	50103625
DB13795	50027970
DB13796	50103623
DB13798	50044676
DB13798	50056796
DB13800	82191
DB13812	10847
DB13812	82053
DB13818	50386168
DB13824	85338
DB13830	50056923
DB13830	50202829
DB13836	50370588
DB13851	50426305
DB13854	50269532
DB13855	50396177
DB13860	26193
DB13860	7882
DB13860	85513
DB13862	14671
DB13862	50080995
DB13862	50155534
DB13862	50155537
DB13868	50001103
DB13875	50029799
DB13876	50288969
DB13909	50085536
DB13910	50003616
DB13910	50009834
DB13911	50058291
DB13912	50048490
DB13916	50049823
DB13917	81489
DB13919	50240609
DB13925	50165164
DB13925	50165166
DB13928	50121400
DB13929	50114031
DB13931	50156686
DB13935	50258791
DB13935	50415088
DB13938	50258752
DB13938	50355936
DB13939	50336997
DB13940	50164337
DB13950	21281
DB13950	50229938
DB13953	56905
DB13962	50346168
DB13969	26979
DB13971	50115732
DB13971	50391109
DB13972	50142500
DB13972	86195
DB13977	26986
DB13977	26987
DB13977	50147627
DB13978	50178769
DB13978	50309833
DB13978	50425824
DB13985	50165164
DB13985	50165166
DB13987	26979
DB13988	50098551
DB13994	50418481
DB13995	14672
DB13995	50079022
DB13995	50147591
DB13995	50278316
DB13995	92494
DB13996	50074329
DB13996	50159793
DB14006	26193
DB14006	50026220
DB14006	85513
DB14007	233150
DB14008	50049395
DB14010	30707
DB14013	50366238
DB14014	50366239
DB14015	26991
DB14015	50147623
DB14018	50045345
DB14020	22728
DB14026	50239391
DB14026	50366032
DB14026	60990
DB14028	50027835
DB14029	50171007
DB14037	23210
DB14037	50244879
DB14038	50218197
DB14043	29083
DB14049	26988
DB14054	23202
DB14054	50241487
DB14055	50343352
DB14057	50237619
DB14057	50420225
DB14059	50057527
DB14060	50029593
DB14061	50066721
DB14063	50005628
DB14063	50338982
DB14063	81939
DB14064	50170648
DB14064	50170661
DB14065	50095765
DB14071	50028066
DB14071	50367182
DB14072	50326927
DB14075	66981
DB14077	50240485
DB14078	50162816
DB14080	50420190
DB14081	23211
DB14083	50241439
DB14084	23448
DB14086	23416
DB14086	23417
DB14086	50135167
DB14086	50236527
DB14086	60836
DB14089	60868
DB14090	50026473
DB14092	26984
DB14092	83973
DB14093	50025452
DB14093	50410492
DB14093	8885
DB14094	50041386
DB14097	50288286
DB14098	83973
DB14104	22231
DB14104	50448435
DB14106	26993
DB14109	240728
DB14109	50130191
DB14109	50219502
DB14120	240731
DB14122	50185446
DB14125	50021127
DB14125	50021135
DB14127	50034842
DB14127	50034846
DB14127	50034865
DB14127	50034868
DB14128	213227
DB14129	90735
DB14132	50331852
DB14144	26195
DB14146	208995
DB14149	50240485
DB14150	50159791
DB14156	36263
DB14174	50414948
DB14177	70190
DB14178	50414949
DB14180	26992
DB14180	50361477
DB14183	50036946
DB14183	50037023
DB14184	50203065
DB14186	50310446
DB14188	50410487
DB14189	7972
DB14191	50010769
DB14193	50010231
DB14193	50428474
DB14194	50382716
DB14201	50444458
DB14204	50361477
DB14206	26979
DB14207	50018849
DB14209	50021784
DB14209	50226811
DB14209	50405539
DB14209	50405541
DB14210	50021530
DB14212	50209100
DB14213	50011363
DB14213	50011365
DB14214	50111606
DB14214	50240035
DB14217	50367258
DB14218	50145648
DB14219	50342426
DB14475	50159794
DB14475	50257205
DB14475	50420196
DB14476	50436220
DB14479	16
DB14479	50420190
DB14481	14671
DB14481	50080995
DB14481	50155534
DB14481	50155537
DB14485	16
DB14486	27507
DB14489	26121
DB14491	26122
DB14491	50257203
DB14493	16
DB14493	18133
DB14494	16
DB14494	26986
DB14494	26987
DB14494	50147627
DB14497	26979
DB14497	26986
DB14497	26987
DB14497	50147627
DB14498	50074329
DB14498	50159793
DB14501	18133
DB14501	26992
DB14502	14671
DB14502	50080995
DB14502	50155534
DB14502	50155537
DB14505	62319
DB14507	14672
DB14507	92494
DB14508	26121
DB14509	26986
DB14509	26987
DB14509	50147627
DB14511	50074329
DB14511	50159793
DB14512	50148733
DB14514	82191
DB14517	14671
DB14517	50080995
DB14517	50155534
DB14517	50155537
DB14518	50074329
DB14518	50159793
DB14523	14671
DB14523	50080995
DB14523	50155534
DB14523	50155537
DB14526	14672
DB14526	92494
DB14527	26988
DB14529	23515
DB14530	26992
DB14531	26986
DB14531	26987
DB14531	50147627
DB14532	16
DB14533	16
DB14533	26979
DB14540	323672
DB14541	50371265
DB14545	50016931
DB14545	501
DB14546	26992
DB14547	26979
DB14550	26979
DB14553	62319
DB14554	50165164
DB14554	50165166
DB14556	50266095
DB14570	235655
DB14570	50423511
DB14573	14671
DB14573	50080995
DB14573	50155534
DB14573	50155537
DB14575	50330859
DB14598	50330325
DB14599	50330325
DB14600	50330325
DB14622	14671
DB14622	50080995
DB14622	50155534
DB14622	50155537
DB14633	69708
DB14636	50089376
DB14636	50422306
DB14638	70295
DB14649	50103620
DB14657	50238641
DB14660	50190646
DB14660	75167
DB14669	235670
DB14674	50333645
DB14675	50236759
DB14676	140009
DB14680	50005480
DB14680	50009561
DB14681	13739
DB14682	224023
DB14682	224028
DB14682	50001000
DB14682	50003571
DB14682	50017233
DB14682	50369518
DB14682	82427
DB14683	50350478
DB14714	18375
DB14714	50455629
DB14719	70137
DB14723	136597
DB14723	136676
DB14725	50371268
DB14726	50112086
DB14729	50162287
DB14734	50318487
DB14735	50318486
DB14737	50061117
DB14750	112780
DB14750	50079527
DB14750	50225488
DB14755	50122615
DB14755	50370708
DB14756	50427212
DB14763	18792
DB14765	50152828
DB14766	50041691
DB14766	50041692
DB14766	50041703
DB14768	50159357
DB14768	50159360
DB14770	212271
DB14773	210038
DB14773	210039
DB14773	210040
DB14785	50244440
DB14785	50244495
DB14792	333146
DB14793	50434287
DB14795	50123453
DB14801	50244350
DB14813	314060
DB14813	50334964
DB14814	136733
DB14814	136734
DB14814	136735
DB14814	50012629
DB14814	50393099
DB14815	50378779
DB14822	50417257
DB14839	142019
DB14841	138191
DB14841	138192
DB14841	50243942
DB14845	103727
DB14846	50240975
DB14849	50108878
DB14855	50446752
DB14856	50240267
DB14857	76986
DB14860	179297
DB14867	246894
DB14867	261325
DB14867	261326
DB14867	272571
DB14867	272572
DB14867	272573
DB14867	272574
DB14870	50019926
DB14872	18355
DB14872	50243651
DB14872	50312526
DB14872	50312528
DB14872	50312530
DB14875	50392216
DB14875	50392234
DB14876	126083
DB14885	107767
DB14887	50355142
DB14895	50146154
DB14896	267450
DB14899	160918
DB14900	50216057
DB14902	50267373
DB14904	50014412
DB14913	50132306
DB14913	50367487
DB14916	50212258
DB14924	209866
DB14924	316579
DB14924	316624
DB14924	316625
DB14925	77092
DB14925	77141
DB14930	50132287
DB14935	119531
DB14941	50056504
DB14942	176003
DB14943	106870
DB14943	106872
DB14945	50301022
DB14946	64562
DB14949	50399684
DB14949	50399710
DB14950	50239248
DB14957	50360584
DB14961	118454
DB14961	50092814
DB14965	50088185
DB14969	102986
DB14970	249306
DB14972	50027341
DB14973	159748
DB14973	50243847
DB14974	50050712
DB14975	50235297
DB14978	50265783
DB14979	323709
DB14980	50204104
DB14980	50395821
DB14989	184554
DB14989	184556
DB14989	184557
DB14993	139988
DB14993	139991
DB14998	249243
DB15003	329924
DB15003	329925
DB15009	50394684
DB15013	329836
DB15023	50355730
DB15024	50004519
DB15026	50295049
DB15027	50356884
DB15028	50028059
DB15029	119246
DB15029	265443
DB15029	50070322
DB15031	334973
DB15035	249900
DB15035	250081
DB15035	250082
DB15038	50278564
DB15039	50150119
DB15039	50150287
DB15046	50200369
DB15047	50239227
DB15051	50385303
DB15054	126588
DB15055	50095309
DB15059	50395672
DB15065	50433576
DB15065	50433577
DB15068	50382959
DB15078	194820
DB15085	256011
DB15085	256012
DB15096	50086682
DB15096	50129749
DB15102	301310
DB15105	223395
DB15105	223407
DB15110	50343559
DB15111	50074329
DB15111	50159793
DB15114	50432396
DB15120	50444496
DB15130	50017550
DB15130	50116766
DB15130	50226714
DB15133	50065457
DB15137	50242404
DB15137	50401076
DB15138	50125052
DB15141	50032693
DB15143	50239499
DB15143	50239500
DB15149	161388
DB15149	161389
DB15151	223495
DB15157	50193104
DB15161	50129793
DB15167	50220541
DB15169	249396
DB15170	291522
DB15173	174013
DB15186	50177662
DB15187	50382425
DB15189	50092312
DB15198	50223633
DB15198	50223640
DB15198	82507
DB15203	50444089
DB15205	50083974
DB15205	50187318
DB15207	50398059
DB15208	50400868
DB15208	50400872
DB15209	50340401
DB15212	50214898
DB15212	50214899
DB15212	50214906
DB15227	194087
DB15232	109086
DB15238	321666
DB15238	321742
DB15238	321744
DB15241	50278264
DB15242	50267991
DB15250	50398334
DB15251	32804
DB15254	50010462
DB15266	209864
DB15269	123072
DB15273	50440659
DB15275	295665
DB15279	87327
DB15281	120095
DB15287	151677
DB15291	230103
DB15291	230104
DB15291	50194720
DB15292	50241580
DB15293	50049730
DB15294	50384879
DB15299	50448947
DB15300	50407154
DB15300	50407157
DB15300	94991
DB15307	210070
DB15308	50134759
DB15310	50015639
DB15317	10622
DB15317	10676
DB15317	10958
DB15323	50335784
DB15325	190563
DB15327	294480
DB15334	9461
DB15335	50021398
DB15339	50236724
DB15339	86285
DB15345	50156545
DB15347	164638
DB15347	166857
DB15357	50003359
DB15358	254262
DB15358	254265
DB15358	254266
DB15360	50012477
DB15362	269484
DB15367	50235935
DB15380	50363523
DB15380	50363524
DB15393	50399538
DB15396	260151
DB15399	107000
DB15399	50299148
DB15401	354268
DB15403	50187686
DB15406	50032334
DB15406	50032340
DB15407	217352
DB15408	50335638
DB15408	92755
DB15410	50067133
DB15414	16673
DB15416	50185706
DB15416	50185707
DB15416	50185708
DB15418	238158
DB15418	238159
DB15419	50347385
DB15425	106950
DB15427	50367488
DB15429	50336509
DB15435	296947
DB15435	296948
DB15435	297146
DB15442	253928
DB15446	16111
DB15449	110036
DB15450	50089245
DB15456	50239781
DB15458	92991
DB15477	50120492
DB15477	50269016
DB15479	26979
DB15492	50007518
DB15493	29040
DB15494	50165161
DB15494	50165171
DB15494	50370617
DB15495	287779
DB15495	50196926
DB15498	241338
DB15532	23212
DB15533	26992
DB15534	50157477
DB15534	66784
DB15535	26979
DB15536	26979
DB15555	50159798
DB15555	50257204
DB15555	92495
DB15556	14672
DB15556	16
DB15556	18133
DB15556	92494
DB15579	57938
DB15580	181112
DB15581	7461
DB15582	93922
DB15584	7459
DB15586	50158841
DB15588	217382
DB15588	23197
DB15588	23198
DB15588	50148911
DB15588	50346612
DB15589	50304073
DB15598	50227434
